latitude,longitude,route,file,point_index
46.15609008120373,5.974440052872524,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,3
46.158813084242865,5.986935050692409,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,4
46.159570093266666,6.00001005991362,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,5
46.16865009162575,6.002170056570321,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,6
46.17167908628471,6.014436046825722,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,7
46.17532009864226,6.026328051928431,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,8
46.173198096919805,6.038996050367132,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,9
46.178013091906905,6.050051050959155,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,10
46.177311095176265,6.063097061123699,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,11
46.17014110367745,6.071000057971105,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,12
46.167705091880634,6.08357305615209,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,13
46.172426090808585,6.094657051609829,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,14
46.17529008467682,6.107031052000821,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,15
46.18134608701803,6.116752054309472,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,16
46.18926009023562,6.122961055720225,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,17
46.19782009185292,6.127020058687776,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,18
46.19805008219555,6.141010044841096,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,19
46.19814208429307,6.14301705150865,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,20
46.198167082387954,6.143019047332928,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,0
46.20717008737847,6.142030055401847,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,1
46.21207008254714,6.1529700451064855,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,2
46.22088008373976,6.149900053394958,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,3
46.2293200918939,6.145111047197133,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,4
46.238420095993206,6.141930057667196,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,5
46.24684108863585,6.147150049451739,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,6
46.255540090147406,6.1506100569386035,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,7
46.263510088669136,6.156770049827173,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,8
46.27214009105228,6.161050056340173,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,9
46.2796150832437,6.165330050047487,WF 02 Genève Plainpalais - Versoix,wf02geneveplainpalaisversoix.gpx,10
46.27983708400279,6.165978052187711,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,0
46.28099108906463,6.1530050546862185,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,1
46.28177109407261,6.1399600494187325,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,2
46.28734409692697,6.129670058609918,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,3
46.29624709463678,6.131591063225642,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,4
46.30421809875406,6.13772706175223,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,5
46.31321010412648,6.141130054136738,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,6
46.32156009785831,6.146440061507747,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,7
46.32159009878524,6.159531062003225,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,8
46.319510095752776,6.172440057154745,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,9
46.323450095485896,6.1844390577171,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,10
46.33091009221971,6.19192104972899,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,11
46.339640088612214,6.188370049232617,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,12
46.348480097949505,6.185820060316473,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,13
46.35271009569988,6.197341055376455,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,14
46.358410094166175,6.2078800573945045,WF 03 Versoix - Nyon,wf03versoixnyon.gpx,15
